"CUSEC","cod_provincia","nom_provincia","cod_comarca","nom_comarca","cod_municipi","nom_municipi"
"1707903002","17","Girona","20","Gironès","17079","Girona"
"1707903003","17","Girona","20","Gironès","17079","Girona"
"1707903004","17","Girona","20","Gironès","17079","Girona"
"1707903005","17","Girona","20","Gironès","17079","Girona"
"1707903006","17","Girona","20","Gironès","17079","Girona"
"1707903007","17","Girona","20","Gironès","17079","Girona"
"1707903008","17","Girona","20","Gironès","17079","Girona"
"1707903009","17","Girona","20","Gironès","17079","Girona"
"1707903010","17","Girona","20","Gironès","17079","Girona"
"1707903011","17","Girona","20","Gironès","17079","Girona"
"1707903012","17","Girona","20","Gironès","17079","Girona"
"1707903013","17","Girona","20","Gironès","17079","Girona"
"1707903014","17","Girona","20","Gironès","17079","Girona"
"1707903015","17","Girona","20","Gironès","17079","Girona"
"1707903016","17","Girona","20","Gironès","17079","Girona"
"1707903017","17","Girona","20","Gironès","17079","Girona"
"1707903018","17","Girona","20","Gironès","17079","Girona"
"1707903019","17","Girona","20","Gironès","17079","Girona"
"1707903020","17","Girona","20","Gironès","17079","Girona"
"1707904001","17","Girona","20","Gironès","17079","Girona"
"1707904002","17","Girona","20","Gironès","17079","Girona"
"1707905001","17","Girona","20","Gironès","17079","Girona"
"1707905002","17","Girona","20","Gironès","17079","Girona"
"1707905003","17","Girona","20","Gironès","17079","Girona"
"1707905004","17","Girona","20","Gironès","17079","Girona"
"1707905005","17","Girona","20","Gironès","17079","Girona"
"1707905006","17","Girona","20","Gironès","17079","Girona"
"1707906001","17","Girona","20","Gironès","17079","Girona"
"1707906002","17","Girona","20","Gironès","17079","Girona"
"1707906003","17","Girona","20","Gironès","17079","Girona"
"1707906004","17","Girona","20","Gironès","17079","Girona"
"1707906005","17","Girona","20","Gironès","17079","Girona"
"1708001001","17","Girona","31","Ripollès","17080","Gombrèn"
"1708101001","17","Girona","10","Baix Empordà","17081","Gualta"
"1708201001","17","Girona","15","Cerdanya","17082","Guils de Cerdanya"
"1708301001","17","Girona","34","Selva","17083","Hostalric"
"1708301002","17","Girona","34","Selva","17083","Hostalric"
"1708301003","17","Girona","34","Selva","17083","Hostalric"
"1708401001","17","Girona","15","Cerdanya","17084","Isòvol"
"1708501001","17","Girona","10","Baix Empordà","17085","Jafre"
"1708601001","17","Girona","02","Alt Empordà","17086","Jonquera, la"
"1708601002","17","Girona","02","Alt Empordà","17086","Jonquera, la"
"1708701001","17","Girona","20","Gironès","17087","Juià"
"1708801001","17","Girona","02","Alt Empordà","17088","Lladó"
"1708901001","17","Girona","20","Gironès","17089","Llagostera"
"1708901002","17","Girona","20","Gironès","17089","Llagostera"
"1708901003","17","Girona","20","Gironès","17089","Llagostera"
"1708901004","17","Girona","20","Gironès","17089","Llagostera"
"1709001001","17","Girona","20","Gironès","17090","Llambilles"
"1709101001","17","Girona","31","Ripollès","17091","Llanars"
"1709201001","17","Girona","02","Alt Empordà","17092","Llançà"
"1709201002","17","Girona","02","Alt Empordà","17092","Llançà"
"1709201003","17","Girona","02","Alt Empordà","17092","Llançà"
"1709301001","17","Girona","02","Alt Empordà","17093","Llers"
"1709401001","17","Girona","15","Cerdanya","17094","Llívia"
"1709501001","17","Girona","34","Selva","17095","Lloret de Mar"
"1709501002","17","Girona","34","Selva","17095","Lloret de Mar"
"1709501003","17","Girona","34","Selva","17095","Lloret de Mar"
"1709501004","17","Girona","34","Selva","17095","Lloret de Mar"
"1709502001","17","Girona","34","Selva","17095","Lloret de Mar"
"1709502002","17","Girona","34","Selva","17095","Lloret de Mar"
"1709502003","17","Girona","34","Selva","17095","Lloret de Mar"
"1709503001","17","Girona","34","Selva","17095","Lloret de Mar"
"1709503002","17","Girona","34","Selva","17095","Lloret de Mar"
"1709503003","17","Girona","34","Selva","17095","Lloret de Mar"
"1709503004","17","Girona","34","Selva","17095","Lloret de Mar"
"1709504001","17","Girona","34","Selva","17095","Lloret de Mar"
"1709504002","17","Girona","34","Selva","17095","Lloret de Mar"
"1709504003","17","Girona","34","Selva","17095","Lloret de Mar"
"1709504004","17","Girona","34","Selva","17095","Lloret de Mar"
"1709601001","17","Girona","31","Ripollès","17096","Llosses, les"
"1709701001","17","Girona","20","Gironès","17097","Madremanya"
"1709801001","17","Girona","19","Garrotxa","17098","Maià de Montcal"
"1709901001","17","Girona","15","Cerdanya","17099","Meranges"
"1710001001","17","Girona","02","Alt Empordà","17100","Masarac"
"1710101001","17","Girona","34","Selva","17101","Massanes"
"1710201001","17","Girona","02","Alt Empordà","17102","Maçanet de Cabrenys"
"1710301001","17","Girona","34","Selva","17103","Maçanet de la Selva"
"1710301002","17","Girona","34","Selva","17103","Maçanet de la Selva"
"1710301003","17","Girona","34","Selva","17103","Maçanet de la Selva"
"1710301004","17","Girona","34","Selva","17103","Maçanet de la Selva"
"1710501001","17","Girona","19","Garrotxa","17105","Mieres"
"1710601001","17","Girona","02","Alt Empordà","17106","Mollet de Peralada"
"1710701001","17","Girona","31","Ripollès","17107","Molló"
"1710901001","17","Girona","19","Garrotxa","17109","Montagut i Oix"
"1711001001","17","Girona","10","Baix Empordà","17110","Mont-ras"
"1711101001","17","Girona","02","Alt Empordà","17111","Navata"
"1711201001","17","Girona","31","Ripollès","17112","Ogassa"
"1711401001","17","Girona","19","Garrotxa","17114","Olot"
"1711401002","17","Girona","19","Garrotxa","17114","Olot"
"1711401003","17","Girona","19","Garrotxa","17114","Olot"
"1711401004","17","Girona","19","Garrotxa","17114","Olot"
"1711401005","17","Girona","19","Garrotxa","17114","Olot"
"1711401006","17","Girona","19","Garrotxa","17114","Olot"
"1711401007","17","Girona","19","Garrotxa","17114","Olot"
"1711402001","17","Girona","19","Garrotxa","17114","Olot"
"1711402002","17","Girona","19","Garrotxa","17114","Olot"
"1711402003","17","Girona","19","Garrotxa","17114","Olot"
"1711402004","17","Girona","19","Garrotxa","17114","Olot"
"1711402005","17","Girona","19","Garrotxa","17114","Olot"
"1711403001","17","Girona","19","Garrotxa","17114","Olot"
"1711403002","17","Girona","19","Garrotxa","17114","Olot"
"1711403003","17","Girona","19","Garrotxa","17114","Olot"
"1711404001","17","Girona","19","Garrotxa","17114","Olot"
"1711404002","17","Girona","19","Garrotxa","17114","Olot"
"1711405001","17","Girona","19","Garrotxa","17114","Olot"
"1711405002","17","Girona","19","Garrotxa","17114","Olot"
"1711405003","17","Girona","19","Garrotxa","17114","Olot"
"1711405004","17","Girona","19","Garrotxa","17114","Olot"
"1711501001","17","Girona","02","Alt Empordà","17115","Ordis"
"1711601001","17","Girona","34","Selva","17116","Osor"
"1711701001","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711701002","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711701003","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711701004","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711701005","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711702001","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711702002","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711702003","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711703001","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711703002","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711703003","17","Girona","10","Baix Empordà","17117","Palafrugell"
"1711801001","17","Girona","10","Baix Empordà","17118","Palamós"
"1711801002","17","Girona","10","Baix Empordà","17118","Palamós"
"1711801003","17","Girona","10","Baix Empordà","17118","Palamós"
"1711801004","17","Girona","10","Baix Empordà","17118","Palamós"
"1711802001","17","Girona","10","Baix Empordà","17118","Palamós"
"1711802002","17","Girona","10","Baix Empordà","17118","Palamós"
"1711803001","17","Girona","10","Baix Empordà","17118","Palamós"
"1711803002","17","Girona","10","Baix Empordà","17118","Palamós"
"1711803003","17","Girona","10","Baix Empordà","17118","Palamós"
"1711804001","17","Girona","10","Baix Empordà","17118","Palamós"
"1711804002","17","Girona","10","Baix Empordà","17118","Palamós"
"1711901001","17","Girona","02","Alt Empordà","17119","Palau de Santa Eulàlia"
"1712001001","17","Girona","02","Alt Empordà","17120","Palau-saverdera"
"1712101001","17","Girona","10","Baix Empordà","17121","Palau-sator"
"1712301001","17","Girona","28","Pla de l'Estany","17123","Palol de Revardit"
"1712401001","17","Girona","10","Baix Empordà","17124","Pals"
"1712501001","17","Girona","31","Ripollès","17125","Pardines"
"1712601001","17","Girona","10","Baix Empordà","17126","Parlavà"
"1712801001","17","Girona","02","Alt Empordà","17128","Pau"
"1712901001","17","Girona","02","Alt Empordà","17129","Pedret i Marzà"
"1713001001","17","Girona","10","Baix Empordà","17130","Pera, la"
"1713201001","17","Girona","02","Alt Empordà","17132","Peralada"
"1713301001","17","Girona","19","Garrotxa","17133","Planes d'Hostoles, les"
"1713401001","17","Girona","31","Ripollès","17134","Planoles"
"1713501001","17","Girona","02","Alt Empordà","17135","Pont de Molins"
"1713601001","17","Girona","02","Alt Empordà","17136","Pontós"
"1713701001","17","Girona","28","Pla de l'Estany","17137","Porqueres"
"1713701002","17","Girona","28","Pla de l'Estany","17137","Porqueres"
"1713701003","17","Girona","28","Pla de l'Estany","17137","Porqueres"
"1713801001","17","Girona","02","Alt Empordà","17138","Portbou"
"1713901001","17","Girona","19","Garrotxa","17139","Preses, les"
"1714001001","17","Girona","02","Alt Empordà","17140","Port de la Selva, el"
"1714101001","17","Girona","15","Cerdanya","17141","Puigcerdà"
"1714101002","17","Girona","15","Cerdanya","17141","Puigcerdà"
"1714101003","17","Girona","15","Cerdanya","17141","Puigcerdà"
"1714101004","17","Girona","15","Cerdanya","17141","Puigcerdà"
"1714101005","17","Girona","15","Cerdanya","17141","Puigcerdà"
"1714201001","17","Girona","20","Gironès","17142","Quart"
"1714201002","17","Girona","20","Gironès","17142","Quart"
"1714301001","17","Girona","02","Alt Empordà","17143","Rabós"
"1714401001","17","Girona","10","Baix Empordà","17144","Regencós"
"1714501001","17","Girona","31","Ripollès","17145","Ribes de Freser"
"1714501002","17","Girona","31","Ripollès","17145","Ribes de Freser"
"1714601001","17","Girona","34","Selva","17146","Riells i Viabrea"
"1714601002","17","Girona","34","Selva","17146","Riells i Viabrea"
"1714701001","17","Girona","31","Ripollès","17147","Ripoll"
"1714702001","17","Girona","31","Ripollès","17147","Ripoll"
"1714702002","17","Girona","31","Ripollès","17147","Ripoll"
"1714703001","17","Girona","31","Ripollès","17147","Ripoll"
"1714703002","17","Girona","31","Ripollès","17147","Ripoll"
"1714703003","17","Girona","31","Ripollès","17147","Ripoll"
"1714703004","17","Girona","31","Ripollès","17147","Ripoll"
"1714704001","17","Girona","31","Ripollès","17147","Ripoll"
"1714801001","17","Girona","34","Selva","17148","Riudarenes"
"1714901001","17","Girona","19","Garrotxa","17149","Riudaura"
"1715001001","17","Girona","34","Selva","17150","Riudellots de la Selva"
"1715101001","17","Girona","02","Alt Empordà","17151","Riumors"
"1715201001","17","Girona","02","Alt Empordà","17152","Roses"
"1715201002","17","Girona","02","Alt Empordà","17152","Roses"
"1715201003","17","Girona","02","Alt Empordà","17152","Roses"
"1715201004","17","Girona","02","Alt Empordà","17152","Roses"
"1715201005","17","Girona","02","Alt Empordà","17152","Roses"
"1715201006","17","Girona","02","Alt Empordà","17152","Roses"
"1715202001","17","Girona","02","Alt Empordà","17152","Roses"
"1715202002","17","Girona","02","Alt Empordà","17152","Roses"
"1715202003","17","Girona","02","Alt Empordà","17152","Roses"
"1715202004","17","Girona","02","Alt Empordà","17152","Roses"
"1715202005","17","Girona","02","Alt Empordà","17152","Roses"
"1715301001","17","Girona","10","Baix Empordà","17153","Rupià"
"1715401001","17","Girona","19","Garrotxa","17154","Sales de Llierca"
"1715501001","17","Girona","20","Gironès","17155","Salt"
"1715501002","17","Girona","20","Gironès","17155","Salt"
"1715501003","17","Girona","20","Gironès","17155","Salt"
"1715501004","17","Girona","20","Gironès","17155","Salt"
"1715501005","17","Girona","20","Gironès","17155","Salt"
"1715501006","17","Girona","20","Gironès","17155","Salt"
"1715501008","17","Girona","20","Gironès","17155","Salt"
"1715501009","17","Girona","20","Gironès","17155","Salt"
"1715502001","17","Girona","20","Gironès","17155","Salt"
"1715502002","17","Girona","20","Gironès","17155","Salt"
"1715502003","17","Girona","20","Gironès","17155","Salt"
"1715502004","17","Girona","20","Gironès","17155","Salt"
"1715502005","17","Girona","20","Gironès","17155","Salt"
"1715502006","17","Girona","20","Gironès","17155","Salt"
"1715502007","17","Girona","20","Gironès","17155","Salt"
"1715701001","17","Girona","20","Gironès","17157","Sant Andreu Salou"
"1715801001","17","Girona","02","Alt Empordà","17158","Sant Climent Sescebes"
"1715901001","17","Girona","34","Selva","17159","Sant Feliu de Buixalleu"
"1716001001","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716001002","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716002001","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716002002","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716002003","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716002004","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716002005","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716003001","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716003002","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716003003","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716004001","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716004002","17","Girona","10","Baix Empordà","17160","Sant Feliu de Guíxols"
"1716101001","17","Girona","19","Garrotxa","17161","Sant Feliu de Pallerols"
"1716201001","17","Girona","19","Garrotxa","17162","Sant Ferriol"
"1716301001","17","Girona","20","Gironès","17163","Sant Gregori"
"1716301002","17","Girona","20","Gironès","17163","Sant Gregori"
"1716401001","17","Girona","34","Selva","17164","Sant Hilari Sacalm"
"1716401002","17","Girona","34","Selva","17164","Sant Hilari Sacalm"
"1716401003","17","Girona","34","Selva","17164","Sant Hilari Sacalm"
"1716501001","17","Girona","19","Garrotxa","17165","Sant Jaume de Llierca"
"1716601001","17","Girona","20","Gironès","17166","Sant Jordi Desvalls"
"1716701001","17","Girona","31","Ripollès","17167","Sant Joan de les Abadesses"
"1716701002","17","Girona","31","Ripollès","17167","Sant Joan de les Abadesses"
"1716701003","17","Girona","31","Ripollès","17167","Sant Joan de les Abadesses"
"1716801001","17","Girona","20","Gironès","17168","Sant Joan de Mollet"
"1716901001","17","Girona","20","Gironès","17169","Sant Julià de Ramis"
"1716901002","17","Girona","20","Gironès","17169","Sant Julià de Ramis"
"1716901003","17","Girona","20","Gironès","17169","Sant Julià de Ramis"
"1717001001","17","Girona","31","Ripollès","17170","Vallfogona de Ripollès"
"1717101001","17","Girona","02","Alt Empordà","17171","Sant Llorenç de la Muga"
"1717201001","17","Girona","20","Gironès","17172","Sant Martí de Llémena"
"1717301001","17","Girona","20","Gironès","17173","Sant Martí Vell"
"1717401001","17","Girona","28","Pla de l'Estany","17174","Sant Miquel de Campmajor"
"1717501001","17","Girona","02","Alt Empordà","17175","Sant Miquel de Fluvià"
"1717601001","17","Girona","02","Alt Empordà","17176","Sant Mori"
"1717701001","17","Girona","31","Ripollès","17177","Sant Pau de Segúries"
"1717801001","17","Girona","02","Alt Empordà","17178","Sant Pere Pescador"
"1718001001","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718001002","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718001003","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718001004","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718001005","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718001006","17","Girona","34","Selva","17180","Santa Coloma de Farners"
"1718101001","17","Girona","10","Baix Empordà","17181","Santa Cristina d'Aro"
"1718101002","17","Girona","10","Baix Empordà","17181","Santa Cristina d'Aro"
"1718201001","17","Girona","02","Alt Empordà","17182","Santa Llogaia d'Àlguema"
"1718301001","17","Girona","19","Garrotxa","17183","Sant Aniol de Finestres"
"1718401001","17","Girona","19","Garrotxa","17184","Santa Pau"
"1718501001","17","Girona","19","Garrotxa","17185","Sant Joan les Fonts"
"1718501002","17","Girona","19","Garrotxa","17185","Sant Joan les Fonts"
"1718501003","17","Girona","19","Garrotxa","17185","Sant Joan les Fonts"
"1718601001","17","Girona","20","Gironès","17186","Sarrià de Ter"
"1718601002","17","Girona","20","Gironès","17186","Sarrià de Ter"
"1718601003","17","Girona","20","Gironès","17186","Sarrià de Ter"
"1718701001","17","Girona","02","Alt Empordà","17187","Saus, Camallera i Llampaies"
"1718801001","17","Girona","02","Alt Empordà","17188","Selva de Mar, la"
"1718901001","17","Girona","34","Selva","17189","Cellera de Ter, la"
"1718901002","17","Girona","34","Selva","17189","Cellera de Ter, la"
"1719001001","17","Girona","28","Pla de l'Estany","17190","Serinyà"
"1719101001","17","Girona","10","Baix Empordà","17191","Serra de Daró"
"1719201001","17","Girona","31","Ripollès","17192","Setcases"
"1719301001","17","Girona","34","Selva","17193","Sils"
"1719301002","17","Girona","34","Selva","17193","Sils"
"1719301003","17","Girona","34","Selva","17193","Sils"
"1719401001","17","Girona","34","Selva","17194","Susqueda"
"1719501001","17","Girona","10","Baix Empordà","17195","Tallada d'Empordà, la"
"1719601001","17","Girona","02","Alt Empordà","17196","Terrades"
"1719701001","17","Girona","10","Baix Empordà","17197","Torrent"
"1719801001","17","Girona","02","Alt Empordà","17198","Torroella de Fluvià"
"1719901001","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901002","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901003","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901004","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901005","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901006","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1719901007","17","Girona","10","Baix Empordà","17199","Torroella de Montgrí"
"1720001001","17","Girona","19","Garrotxa","17200","Tortellà"
"1720101001","17","Girona","31","Ripollès","17201","Toses"
"1720201001","17","Girona","34","Selva","17202","Tossa de Mar"
"1720201002","17","Girona","34","Selva","17202","Tossa de Mar"
"1720201003","17","Girona","34","Selva","17202","Tossa de Mar"
"1720301001","17","Girona","10","Baix Empordà","17203","Ultramort"
"1720401001","17","Girona","10","Baix Empordà","17204","Ullà"
"1720501001","17","Girona","10","Baix Empordà","17205","Ullastret"
"1720601001","17","Girona","15","Cerdanya","17206","Urús"
"1720701001","17","Girona","19","Garrotxa","17207","Vall d'en Bas, la"
"1720701002","17","Girona","19","Garrotxa","17207","Vall d'en Bas, la"
"1720801001","17","Girona","19","Garrotxa","17208","Vall de Bianya, la"
"1720901001","17","Girona","10","Baix Empordà","17209","Vall-llobrega"
"1721001001","17","Girona","02","Alt Empordà","17210","Ventalló"
"1721101001","17","Girona","10","Baix Empordà","17211","Verges"
"1721201001","17","Girona","24","Osona","17212","Vidrà"
"1721301001","17","Girona","34","Selva","17213","Vidreres"
"1721301002","17","Girona","34","Selva","17213","Vidreres"
"1721301003","17","Girona","34","Selva","17213","Vidreres"
"1721301004","17","Girona","34","Selva","17213","Vidreres"
"1721401001","17","Girona","02","Alt Empordà","17214","Vilabertran"
"1721501001","17","Girona","20","Gironès","17215","Vilablareix"
"1721501002","17","Girona","20","Gironès","17215","Vilablareix"
"1721601001","17","Girona","20","Gironès","17216","Viladasens"
"1721701001","17","Girona","02","Alt Empordà","17217","Viladamat"
"1721801001","17","Girona","28","Pla de l'Estany","17218","Vilademuls"
"1722001001","17","Girona","24","Osona","17220","Viladrau"
"1722101001","17","Girona","02","Alt Empordà","17221","Vilafant"
"1722101002","17","Girona","02","Alt Empordà","17221","Vilafant"
"1722101003","17","Girona","02","Alt Empordà","17221","Vilafant"
"1722101004","17","Girona","02","Alt Empordà","17221","Vilafant"
"1722201001","17","Girona","02","Alt Empordà","17222","Vilaür"
"1722301001","17","Girona","02","Alt Empordà","17223","Vilajuïga"
"1722401001","17","Girona","31","Ripollès","17224","Vilallonga de Ter"
"1722501001","17","Girona","02","Alt Empordà","17225","Vilamacolum"
"1722601001","17","Girona","02","Alt Empordà","17226","Vilamalla"
"1722701001","17","Girona","02","Alt Empordà","17227","Vilamaniscle"
"1722801001","17","Girona","02","Alt Empordà","17228","Vilanant"
"1723001001","17","Girona","02","Alt Empordà","17230","Vila-sacra"
"1723201001","17","Girona","10","Baix Empordà","17232","Vilopriu"
"1723301001","17","Girona","34","Selva","17233","Vilobí d'Onyar"
"1723301002","17","Girona","34","Selva","17233","Vilobí d'Onyar"
"1723401001","17","Girona","02","Alt Empordà","17234","Biure"
"1790101001","17","Girona","10","Baix Empordà","17901","Cruïlles, Monells i Sant Sadurní"
"1790201001","17","Girona","10","Baix Empordà","17902","Forallac"
"1790201002","17","Girona","10","Baix Empordà","17902","Forallac"
"1790301001","17","Girona","34","Selva","17903","Sant Julià del Llor i Bonmatí"
"2500101001","25","Lleida","25","Pallars Jussà","25001","Abella de la Conca"
"2500201001","25","Lleida","23","Noguera","25002","Àger"
"2500301001","25","Lleida","38","Urgell","25003","Agramunt"
"2500301002","25","Lleida","38","Urgell","25003","Agramunt"
"2500301003","25","Lleida","38","Urgell","25003","Agramunt"
"2500301004","25","Lleida","38","Urgell","25003","Agramunt"
"2500401001","25","Lleida","33","Segrià","25004","Alamús, els"
"2500501001","25","Lleida","04","Alt Urgell","25005","Alàs i Cerc"
"2500601001","25","Lleida","18","Garrigues","25006","Albagés, l'"
"2500701001","25","Lleida","33","Segrià","25007","Albatàrrec"
"2500801001","25","Lleida","23","Noguera","25008","Albesa"
"2500901001","25","Lleida","18","Garrigues","25009","Albi, l'"
"2501001001","25","Lleida","33","Segrià","25010","Alcanó"
"2501101001","25","Lleida","33","Segrià","25011","Alcarràs"
"2501101002","25","Lleida","33","Segrià","25011","Alcarràs"
"2501101003","25","Lleida","33","Segrià","25011","Alcarràs"
"2501101004","25","Lleida","33","Segrià","25011","Alcarràs"
"2501201001","25","Lleida","33","Segrià","25012","Alcoletge"
"2501201002","25","Lleida","33","Segrià","25012","Alcoletge"
"2501301001","25","Lleida","33","Segrià","25013","Alfarràs"
"2501301002","25","Lleida","33","Segrià","25013","Alfarràs"
"2501401001","25","Lleida","33","Segrià","25014","Alfés"
"2501501001","25","Lleida","23","Noguera","25015","Algerri"
"2501601001","25","Lleida","33","Segrià","25016","Alguaire"
"2501601002","25","Lleida","33","Segrià","25016","Alguaire"
"2501701001","25","Lleida","26","Pallars Sobirà","25017","Alins"
"2501901001","25","Lleida","33","Segrià","25019","Almacelles"
"2501901002","25","Lleida","33","Segrià","25019","Almacelles"
"2501902001","25","Lleida","33","Segrià","25019","Almacelles"
"2501902002","25","Lleida","33","Segrià","25019","Almacelles"
"2502001001","25","Lleida","33","Segrià","25020","Almatret"
"2502101001","25","Lleida","33","Segrià","25021","Almenar"
"2502102001","25","Lleida","33","Segrià","25021","Almenar"
"2502102002","25","Lleida","33","Segrià","25021","Almenar"
"2502201001","25","Lleida","23","Noguera","25022","Alòs de Balaguer"
"2502301001","25","Lleida","33","Segrià","25023","Alpicat"
"2502301002","25","Lleida","33","Segrià","25023","Alpicat"
"2502301003","25","Lleida","33","Segrià","25023","Alpicat"
"2502401001","25","Lleida","26","Pallars Sobirà","25024","Alt Àneu"
"2502501001","25","Lleida","39","Consell General d'Aran","25025","Naut Aran"
"2502701001","25","Lleida","38","Urgell","25027","Anglesola"
"2502901001","25","Lleida","18","Garrigues","25029","Arbeca"
"2502901002","25","Lleida","18","Garrigues","25029","Arbeca"
"2503001001","25","Lleida","04","Alt Urgell","25030","Pont de Bar, el"
"2503101001","25","Lleida","39","Consell General d'Aran","25031","Arres"
"2503201001","25","Lleida","04","Alt Urgell","25032","Arsèguel"
"2503301001","25","Lleida","33","Segrià","25033","Artesa de Lleida"
"2503401001","25","Lleida","23","Noguera","25034","Artesa de Segre"
"2503401002","25","Lleida","23","Noguera","25034","Artesa de Segre"
"2503501001","25","Lleida","23","Noguera","25035","Sentiu de Sió, la"
"2503601001","25","Lleida","33","Segrià","25036","Aspa"
"2503701001","25","Lleida","23","Noguera","25037","Avellanes i Santa Linya, les"
"2503801001","25","Lleida","33","Segrià","25038","Aitona"
"2503801002","25","Lleida","33","Segrià","25038","Aitona"
"2503901001","25","Lleida","26","Pallars Sobirà","25039","Baix Pallars"
"2504001001","25","Lleida","23","Noguera","25040","Balaguer"
"2504001002","25","Lleida","23","Noguera","25040","Balaguer"
"2504002001","25","Lleida","23","Noguera","25040","Balaguer"
"2504003001","25","Lleida","23","Noguera","25040","Balaguer"
"2504003002","25","Lleida","23","Noguera","25040","Balaguer"
"2504004001","25","Lleida","23","Noguera","25040","Balaguer"
"2504004002","25","Lleida","23","Noguera","25040","Balaguer"
"2504004003","25","Lleida","23","Noguera","25040","Balaguer"
"2504004004","25","Lleida","23","Noguera","25040","Balaguer"
"2504101001","25","Lleida","27","Pla d'Urgell","25041","Barbens"
"2504201001","25","Lleida","23","Noguera","25042","Baronia de Rialb, la"
"2504301001","25","Lleida","05","Alta Ribagorça","25043","Vall de Boí, la"
"2504401001","25","Lleida","04","Alt Urgell","25044","Bassella"
"2504501001","25","Lleida","39","Consell General d'Aran","25045","Bausen"
"2504601001","25","Lleida","38","Urgell","25046","Belianes"
"2504701001","25","Lleida","23","Noguera","25047","Bellcaire d'Urgell"
"2504801001","25","Lleida","27","Pla d'Urgell","25048","Bell-lloc d'Urgell"
"2504801002","25","Lleida","27","Pla d'Urgell","25048","Bell-lloc d'Urgell"
"2504901001","25","Lleida","23","Noguera","25049","Bellmunt d'Urgell"
"2505001001","25","Lleida","38","Urgell","25050","Bellpuig"
"2505001002","25","Lleida","38","Urgell","25050","Bellpuig"
"2505001003","25","Lleida","38","Urgell","25050","Bellpuig"
"2505101001","25","Lleida","15","Cerdanya","25051","Bellver de Cerdanya"
"2505201001","25","Lleida","27","Pla d'Urgell","25052","Bellvís"
"2505301001","25","Lleida","33","Segrià","25053","Benavent de Segrià"
"2505501001","25","Lleida","32","Segarra","25055","Biosca"
"2505601001","25","Lleida","18","Garrigues","25056","Bovera"
"2505701001","25","Lleida","39","Consell General d'Aran","25057","Bòrdes, es"
"2505801001","25","Lleida","18","Garrigues","25058","Borges Blanques, les"
"2505801002","25","Lleida","18","Garrigues","25058","Borges Blanques, les"
"2505802001","25","Lleida","18","Garrigues","25058","Borges Blanques, les"
"2505802002","25","Lleida","18","Garrigues","25058","Borges Blanques, les"
"2505901001","25","Lleida","39","Consell General d'Aran","25059","Bossòst"
"2506001001","25","Lleida","23","Noguera","25060","Cabanabona"
"2506101001","25","Lleida","04","Alt Urgell","25061","Cabó"
"2506201001","25","Lleida","23","Noguera","25062","Camarasa"
"2506301001","25","Lleida","39","Consell General d'Aran","25063","Canejan"
"2506401001","25","Lleida","35","Solsonès","25064","Castellar de la Ribera"
"2506701001","25","Lleida","18","Garrigues","25067","Castelldans"
"2506801001","25","Lleida","27","Pla d'Urgell","25068","Castellnou de Seana"
"2506901001","25","Lleida","23","Noguera","25069","Castelló de Farfanya"
"2507001001","25","Lleida","38","Urgell","25070","Castellserà"
"2507101001","25","Lleida","04","Alt Urgell","25071","Cava"
"2507201001","25","Lleida","32","Segarra","25072","Cervera"
"2507202001","25","Lleida","32","Segarra","25072","Cervera"
"2507202002","25","Lleida","32","Segarra","25072","Cervera"
"2507202003","25","Lleida","32","Segarra","25072","Cervera"
"2507203001","25","Lleida","32","Segarra","25072","Cervera"
"2507301001","25","Lleida","18","Garrigues","25073","Cervià de les Garrigues"
